city,year,month,AQI,aqi_range,grade,PM2.5,PM10,SO2,CO,NO2,O3,excellent,good,low,mid,high,severe,pop_density,pop,green,con_area,car,gdp_rate,passenger,ind_SO2,ind_smoke,power,ind_control,gas_control,gdp,invest,lat,long,height,wind_speed,pressure,rain,mean_temp,sun,humid,low_temp,high_temp,heating,coast
长春,2016,9,55,27~92,良,28,53,7,0.72,38,77,11,18,0,0,0,0,365.64,753.4,38.53,6522.2178,128.1,7.8,592.75,1824.416667,2037.583333,16.077275,0.330849259,0.162048617,521.8765433,350.7,4354,12513,2368,1.9,985.8,194,16.9,192.7,81,0.1,26.7,0,0
长春,2016,10,77,37~158,良,51,78,17,1.035,42,62,7,16,6,2,0,0,365.64,753.4,38.53,6522.2178,128.1,7.8,592.75,1824.416667,2037.583333,16.077275,0.330849259,0.162048617,699.8148147,707.2,4354,12513,2368,2.7,992.1,45,6,185.6,68,-10.5,23.9,0,0
长春,2016,11,96,44~296,良,71,88,43,1.36,43,50,4,18,3,3,2,0,365.64,753.4,38.53,6522.2178,128.1,7.8,592.75,1824.416667,2037.583333,16.077275,0.330849259,0.162048617,699.8148147,277.5,4354,12513,2368,2.8,994.4,19.9,-5.1,156.7,65,-18,9.2,1,0
长春,2016,12,108,41~206,轻度污染,80,100,63,1.616,51,42,1,15,10,3,2,0,365.64,753.4,38.53,6522.2178,128.1,7.8,592.75,1824.416667,2037.583333,16.077275,0.330849259,0.162048617,699.8148147,20.7,4354,12513,2368,2.7,995.6,15.8,-9,138.4,72,-24.6,6.3,1,0
长春,2017,1,118,38~328,轻度污染,88,112,66,1.732,51,56,1,15,8,3,3,1,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,353.3666667,8.4,4354,12513,2368,2.44,995.85,8.9,-12.2,187.8,65,-23.8,0.8,1,0
长春,2017,2,84,41~205,良,60,82,49,1.507,43,80,6,15,3,3,1,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,353.3666667,8.4,4354,12513,2368,2.8,992.9,15.9,-7.7,203.4,62,-19.5,7.3,1,0
长春,2017,3,86,39~210,良,61,98,35,1.465,51,102,4,17,7,2,1,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,353.3666667,151,4354,12513,2368,2.2,990.4,5.2,0.6,245.3,50,-16.6,13.5,1,0
长春,2017,4,86,42~192,良,49,96,18,1.117,40,117,4,17,7,1,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,530.3333333,193.1,4354,12513,2368,3.08,981.06,5.9,10.7,255,38,-4.3,28.1,0,0
长春,2017,5,100,38~500,良,24,68,12,0.952,31,130,4,17,7,2,0,1,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,530.3333333,638.7,4354,12513,2368,3.39,980.49,51.6,16.6,279.7,50,2.2,32.2,0,0
长春,2017,6,77,38~127,良,24,58,11,1.043,42,124,4,19,7,0,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,530.3333333,883.4,4354,12513,2368,2.4,979,88.7,20.2,257.4,65,5.5,33.4,0,0
长春,2017,7,81,32~131,良,24,52,9,0.994,32,137,2,23,6,0,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,537.2666667,898.7,4354,12513,2368,2.45,977.9,231.8,24.8,297.7,75,11.8,33.2,0,0
长春,2017,8,49,28~80,优,15,37,8,0.977,28,89,19,12,0,0,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,537.2666667,1100.3,4354,12513,2368,2.3,979.4,259,22.1,250.8,80,3.9,31.4,0,0
长春,2017,9,50,32~81,优,17,48,10,0.963,35,82,15,15,0,0,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,537.2666667,191.8,4354,12513,2368,2.7,983.6,16.7,16.4,256.5,64,-0.1,28.1,0,0
长春,2017,10,96,48~251,良,68,109,20,1.31,49,78,1,21,5,1,3,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,755.7,1050.2,4354,12513,2368,2.6,994,1.6,7.7,210.2,51,-6.8,21.5,0,0
长春,2017,11,83,45~201,良,57,88,29,0.877,35,52,4,19,5,1,1,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,755.7,47.8,4354,12513,2368,3.4,991,5.4,-3.1,188.3,54,-20.4,14.3,1,0
长春,2017,12,84,26~256,良,60,84,50,1.223,45,25,1,20,7,2,0,0,363.7,749.8,41.36,6687.305,143.3,8,549.3333333,1191.666667,1522.333333,18.73079167,0.328497835,0.307455604,755.7,23,4354,12513,2368,2.3,994.7,3.6,-12.4,169.5,61,-23.4,1.5,1,0
哈尔滨,2014,1,160,54~412,中度污染,123,164,126,1.41,68,33,0,7,8,4,11,1,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,276.6333333,4.841802493,4545,12646,1423,2.4,1008.7,0.8,-18.3,129.6,65,-32.7,0.6,1,0
哈尔滨,2014,2,150,46~308,中度污染,114,163,116,1.479,73,54,0,6,7,9,5,1,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,276.6333333,4.841802493,4545,12646,1423,2.1,1013.8,1.2,-15.5,164.1,65,-31.1,7.2,1,0
哈尔滨,2014,3,81,43~213,良,56,96,68,0.916,62,62,0,25,3,2,1,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,276.6333333,39.91639501,4545,12646,1423,2.3,1003.9,1.3,-1,228.7,58,-17.8,17.4,1,0
哈尔滨,2014,4,79,50~134,良,49,104,30,0.733,56,92,0,24,6,0,0,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,420.0333333,93.2,4545,12646,1423,3.3,1000.9,6.1,10.3,267,42,-4.6,28.5,1,0
哈尔滨,2014,5,53,24~129,良,28,55,15,0.658,40,80,10,20,1,0,0,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,420.0333333,170,4545,12646,1423,3,991,91.4,14.3,127.5,66,0.9,36.2,0,0
哈尔滨,2014,6,58,29~119,良,30,61,13,0.733,38,93,12,15,3,0,0,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,420.0333333,466.9,4545,12646,1423,2.5,991.6,56.8,22.9,216.8,63,13.3,33.3,0,0
哈尔滨,2014,7,74,24~249,良,49,72,8,0.771,35,100,9,17,2,2,1,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,451.8333333,367.3,4545,12646,1423,2.6,989.3,115.5,23.1,159.9,73,14.2,31.8,0,0
哈尔滨,2014,8,53,23~74,良,29,54,10,0.681,41,90,7,24,0,0,0,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,451.8333333,297.1,4545,12646,1423,1.8,994.6,83.8,21.9,208.1,74,13.7,29.7,0,0
哈尔滨,2014,9,44,22~73,优,22,47,15,0.59,35,60,19,11,0,0,0,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,451.8333333,555.2,4545,12646,1423,2.3,999.6,32.2,15.5,184.4,67,-1.7,28.5,0,0
哈尔滨,2014,10,151,29~446,中度污染,120,160,45,0.987,58,61,2,16,0,4,2,7,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,629.0666667,654.5,4545,12646,1423,2.8,1004.6,14.1,6.4,120.4,55,-8.4,23.3,0,0
哈尔滨,2014,11,184,50~375,中度污染,145,194,84,1.06,60,43,0,6,4,9,4,5,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,629.0666667,526.2,4545,12646,1423,3,1004.4,1.2,-1.9,149.5,54,-14.6,11.6,1,0
哈尔滨,2014,12,137,58~220,轻度污染,99,140,139,1.042,60,29,0,7,11,8,5,0,186.04,987.3,35.5,1004.7,80.8305,6.9,769,5002.333333,10866.75,16.69833333,0.526693809,0.476391591,629.0666667,994.1144414,4545,12646,1423,2.4,1006.6,11.4,-16.9,99.9,69,-29.6,-2.7,1,0
哈尔滨,2015,1,156,47~287,中度污染,120,156,153,1.252,76,33,0,3,14,5,9,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,291.7,5.05,4545,12646,1423,2,1010.1,0.8,-15.8,142.1,66,-27,-4.6,1,0
哈尔滨,2015,2,150,45~381,中度污染,113,154,91,1.282,69,51,2,8,8,1,7,2,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,291.7,5.05,4545,12646,1423,2.6,1006.2,14.1,-11.3,134.8,67,-27.9,2.7,1,0
哈尔滨,2015,3,90,45~217,良,63,105,43,1.032,51,65,3,18,6,3,1,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,291.7,45.4,4545,12646,1423,3.4,1002.7,2.5,-1.3,209.6,53,-21.9,20.2,1,0
哈尔滨,2015,4,81,40~134,良,52,102,19,0.683,45,57,2,19,8,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,454.1,98.4,4545,12646,1423,3.6,997.7,6.6,8.6,191,42,-8,32.5,1,0
哈尔滨,2015,5,54,25~132,良,27,64,9,0.548,35,61,9,20,2,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,454.1,183.6,4545,12646,1423,3.5,989.2,77.6,14.2,156.9,56,3,33.2,0,0
哈尔滨,2015,6,66,35~113,良,34,58,8,0.667,33,106,9,16,5,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,454.1,497.6,4545,12646,1423,2.8,990,77.3,22.1,226.7,63,10.4,33.5,0,0
哈尔滨,2015,7,69,34~117,良,31,52,6,0.842,37,109,10,16,5,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,508.9,394,4545,12646,1423,2.2,991.9,52.9,23.6,262.9,70,13.9,35.3,0,0
哈尔滨,2015,8,48,28~100,优,24,41,5,0.784,32,76,18,12,0,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,508.9,325.4,4545,12646,1423,2.6,993.4,110.5,22.8,152.8,78,16.8,32.1,0,0
哈尔滨,2015,9,50,32~80,优,22,48,8,0.757,37,64,17,13,0,0,0,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,508.9,631.7,4545,12646,1423,2,1000.3,24.8,16.2,209.2,70,4.3,29.7,0,0
哈尔滨,2015,10,82,26~211,良,57,83,18,0.994,42,60,10,11,7,2,1,0,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,662.3666667,717.3,4545,12646,1423,3.1,1000,30,7.2,178.3,59,-7.1,25.2,0,0
哈尔滨,2015,11,178,50~500,中度污染,148,178,39,1.403,62,37,1,8,8,4,5,4,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,662.3666667,582.3,4545,12646,1423,2.6,1013.2,5.5,-4.9,111.1,67,-19.6,15.3,1,0
哈尔滨,2015,12,182,50~414,中度污染,145,188,71,1.668,77,30,1,6,9,2,8,5,180.98,961.4,35.41,5457.1,116.6,7.1,693,4112.166667,5619.416667,17.06666667,0.613235815,0.428947332,662.3666667,1109.9,4545,12646,1423,2.3,1009.3,17.5,-14,115.3,79,-29.6,-1,1,0
哈尔滨,2016,1,127,53~234,轻度污染,96,119,74,1.387,63,34,0,14,6,8,3,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,332.3333333,5.45,4545,12646,1423,2.3,1010.1,2.3,-19.4,164.1,71,-31.4,-4.5,1,0
哈尔滨,2016,2,92,40~195,良,67,90,56,1.434,56,49,4,13,11,1,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,332.3333333,5.45,4545,12646,1423,2.5,1006.3,2.8,-11.8,181.2,68,-27.4,6.9,1,0
哈尔滨,2016,3,82,38~172,良,55,97,36,1.319,47,63,5,17,7,2,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,332.3333333,50.2,4545,12646,1423,3.43,1002,10.8,0.1,221.3,55,-14.9,17.3,1,0
哈尔滨,2016,4,73,39~169,良,40,87,17,1.067,37,72,6,21,2,1,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,471.7333333,108.6,4545,12646,1423,4.03,994.8,15.2,8,199.9,50,-5.9,21.8,1,0
哈尔滨,2016,5,60,37~103,良,27,60,10,0.984,31,96,12,18,1,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,471.7333333,196.7,4545,12646,1423,4,991,106.8,16,203.6,60,4.1,31.6,0,0
哈尔滨,2016,6,55,33~107,良,25,40,8,0.93,32,99,15,13,2,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,471.7333333,536.7,4545,12646,1423,2.3,989.8,206.1,20.1,199.7,77,11.8,32.4,0,0
哈尔滨,2016,7,54,29~89,良,24,42,6,0.923,33,93,13,18,0,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,544,424.9,4545,12646,1423,2,991.9,44.2,24.3,218.5,78,15.5,32.4,0,0
哈尔滨,2016,8,50,22~88,优,23,45,9,0.932,32,86,17,14,0,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,544,350.2,4545,12646,1423,2.3,992.5,31.7,23.2,254,74,10.2,34.3,0,0
哈尔滨,2016,9,46,28~64,优,23,38,10,0.95,34,61,17,12,0,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,544,692.9,4545,12646,1423,2.8,998.4,70.3,17.1,159.1,79,0.9,27.8,0,0
哈尔滨,2016,10,66,40~139,良,43,60,17,0.971,43,52,12,16,3,0,0,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,685.8,777.8,4545,12646,1423,2.8,1004.7,16.8,4.6,159.5,66,-10.4,22.8,0,0
哈尔滨,2016,11,118,57~500,轻度污染,100,106,46,1.243,58,46,0,15,10,3,1,1,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,685.8,652.5,4545,12646,1423,2.6,1008.1,28.7,-9.4,117,75,-24.7,4.3,1,0
哈尔滨,2016,12,123,49~212,轻度污染,92,112,58,1.545,60,39,1,10,14,3,3,0,181.17,962,33.6,5998.4,145.862676,7.3,620.6666667,2184.75,1815.083333,17.94166667,0.575020684,0.508926353,685.8,1238.7,4545,12646,1423,2.6,1009.2,2.1,-13.4,102.9,77,-26.2,4.5,1,0
哈尔滨,2017,1,156,47~350,中度污染,123,148,65,1.91,69,50,1,12,4,3,9,2,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,345.6,5.8,4545,12646,1423,2.57,1009.76,4.4,-16.6,132.1,72,-27.1,-3.2,1,0
哈尔滨,2017,2,99,43~275,良,73,93,45,1.746,58,82,3,15,5,3,2,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,345.6,5.8,4545,12646,1423,3,1006.2,5.3,-11,171.8,68,-23.2,4.1,1,0
哈尔滨,2017,3,81,42~161,良,56,82,32,1.519,56,93,3,21,5,2,0,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,345.6,54,4545,12646,1423,2.6,1004,4.2,-1.7,208.8,62,-20,11.3,1,0
哈尔滨,2017,4,96,43~236,良,60,104,24,1.56,46,112,5,13,7,2,2,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,462.7,114.7,4545,12646,1423,3.84,993.2,2.9,9.1,221.7,46,-5.5,26.4,1,0
哈尔滨,2017,5,85,37~297,良,24,65,11,0.877,31,122,7,17,4,2,1,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,462.7,208.3,4545,12646,1423,4.68,992.66,51.8,16.7,260.6,49,2.7,32.3,0,0
哈尔滨,2017,6,68,32~148,良,24,45,9,0.723,37,114,10,15,5,0,0,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,462.7,583.2,4545,12646,1423,2.8,991.8,92.2,19.9,218.4,68,6.5,32.4,0,0
哈尔滨,2017,7,74,42~128,良,21,50,8,0.713,37,124,3,24,4,0,0,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,578.1333333,440.6,4545,12646,1423,2.6,990.4,50.2,24.7,251.5,70,11.7,34.6,0,0
哈尔滨,2017,8,48,27~85,优,16,38,7,0.574,28,88,20,11,0,0,0,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,578.1333333,379.3,4545,12646,1423,3,991.9,215.2,22.1,167.7,76,5.5,30.8,0,0
哈尔滨,2017,9,48,29~70,优,21,48,8,0.637,33,74,18,12,0,0,0,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,578.1333333,755.7,4545,12646,1423,2.8,996,37,15,200.4,70,0.2,27,0,0
哈尔滨,2017,10,119,35~473,轻度污染,94,122,17,0.848,49,84,7,13,4,1,3,3,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,731.9,830.1,4545,12646,1423,3.3,1006.9,5.2,6.2,191.1,54,-8.1,22.2,0,0
哈尔滨,2017,11,121,33~435,轻度污染,101,118,26,0.98,39,62,10,12,1,1,3,3,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,731.9,672.9,4545,12646,1423,3.3,1003.7,7.1,-5.7,124.1,62,-22.5,13.5,1,0
哈尔滨,2017,12,101,25~206,轻度污染,74,92,53,1.219,49,30,3,15,8,3,1,0,179.93,1092.9,33.74,4482.15,165.7,6.7,565.3333333,1597.333333,2904.75,18.48333333,0.299101432,0.226299973,731.9,1345.1,4545,12646,1423,2.3,1008.8,5.3,-17.1,129,67,-27.7,-3.4,1,0
上海,2014,1,103,30~238,轻度污染,77,90,28,0.997,54,58,3,15,6,4,3,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1771.033333,330.76,3124,12127,55,2.4,1025.6,19.8,6.8,161.2,70,-4.1,20.2,0,1
上海,2014,2,74,27~240,良,52,59,17,0.796,36,73,11,9,6,1,1,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1771.033333,330.76,3124,12127,55,3.1,1023.9,143.9,6.1,60,80,-2.4,24.5,0,1
上海,2014,3,82,39~202,良,57,84,19,0.787,51,100,2,19,8,1,1,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1771.033333,403.48,3124,12127,55,2.9,1020.6,59.6,11.5,164.7,69,1.6,24.5,0,1
上海,2014,4,77,50~187,良,53,67,15,0.727,47,108,1,27,1,1,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1879.833333,375.48,3124,12127,55,2.8,1016.2,139.4,15.7,119.9,75,4.6,24.8,0,1
上海,2014,5,96,53~193,良,63,99,17,0.777,42,142,0,19,11,1,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1879.833333,435.38,3124,12127,55,2.7,1010.8,61.5,21.7,186.2,64,9.2,34,0,1
上海,2014,6,72,37~182,良,44,58,12,0.72,35,118,5,20,3,2,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1879.833333,527.67,3124,12127,55,2.4,1005.4,175.9,23.3,74.1,80,18.6,32.7,0,1
上海,2014,7,74,32~167,良,45,63,12,0.765,31,112,6,18,6,1,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1884.833333,504.22,3124,12127,55,2.6,1005.4,192.2,27.4,129.4,81,20.6,35,0,1
上海,2014,8,67,30~150,良,38,52,13,0.768,34,112,9,17,4,1,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1884.833333,473.54,3124,12127,55,2.3,1006.8,229.3,26.3,84.1,82,19.6,35.2,0,1
上海,2014,9,69,32~138,良,35,52,13,0.74,32,117,6,21,3,0,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,1884.833333,533.03,3124,12127,55,2.9,1011.5,196,24.2,118,80,18.2,31.8,0,1
上海,2014,10,77,52~137,良,40,68,16,0.781,42,119,0,27,4,0,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,2317.933333,597.95,3124,12127,55,2.6,1018.8,37.3,20.2,208.6,68,8.9,30.4,0,1
上海,2014,11,74,38~182,良,52,71,18,0.843,52,84,1,23,1,3,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,2317.933333,719.1,3124,12127,55,2.4,1022,34.6,14.8,128.8,71,4.4,23,0,1
上海,2014,12,99,39~190,良,72,113,36,1.09,68,47,1,16,11,3,0,0,2269.23,2426,38.43,18010.06,183.304,7.1,312.8333333,12946.66667,10952.75,114.0858333,1.483333333,0.816666667,2317.933333,785.06,3124,12127,55,2.5,1027.8,5.8,5.7,177.6,60,-3.5,15.6,0,1
上海,2015,1,111,28~256,轻度污染,83,108,29,1.09,63,56,4,9,12,4,2,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1938.6,337.545,3124,12127,55,2.6,1026.6,61.1,6,119,69,-4.8,19.7,0,1
上海,2015,2,90,34~222,良,64,85,20,0.946,46,81,5,14,7,0,2,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1938.6,337.545,3124,12127,55,2.2,1023.9,81.1,6.8,102.3,71,-3.8,18.4,0,1
上海,2015,3,81,37~143,良,54,66,15,0.845,48,102,5,17,9,0,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1938.6,423.94,3124,12127,55,2.5,1021.9,96.4,10.6,130.5,73,-1.2,29,0,1
上海,2015,4,88,44~166,良,56,81,16,0.79,53,122,2,18,8,1,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2023.733333,424.68,3124,12127,55,2.8,1015.6,108.9,15.9,169.8,67,3.7,31.7,0,1
上海,2015,5,77,51~117,良,44,63,12,0.697,39,126,1,28,2,0,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2023.733333,492.2,3124,12127,55,2.6,1009.4,131.4,20.5,169.7,71,10.6,29.5,0,1
上海,2015,6,80,43~188,良,43,57,11,0.697,35,129,2,24,1,3,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2023.733333,589.61,3124,12127,55,2.5,1005.6,486.4,24.2,77,80,17.2,35,0,1
上海,2015,7,84,31~171,良,39,57,11,0.658,31,134,11,9,7,4,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1993.066667,555.94,3124,12127,55,2.6,1004.8,173.1,26.7,108.3,79,16.9,38.1,0,1
上海,2015,8,86,28~181,良,40,58,13,0.735,28,135,10,10,5,5,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1993.066667,454.86,3124,12127,55,2.7,1006.9,125.6,27.8,162.3,75,21.9,38.5,0,1
上海,2015,9,79,35~159,良,34,49,13,0.72,32,132,3,22,3,2,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,1993.066667,537.28,3124,12127,55,2.4,1012.9,140.4,24.2,138.3,74,18.3,30.9,0,1
上海,2015,10,82,47~133,良,47,73,17,0.816,49,127,3,22,6,0,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2366.266667,614.84,3124,12127,55,2.3,1019.1,49.1,19.6,158.2,71,10.2,27.1,0,1
上海,2015,11,87,35~179,良,58,74,17,1.09,58,69,4,15,8,3,0,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2366.266667,701.92,3124,12127,55,2.5,1022.9,113.9,14,62.7,81,-2.1,26.2,0,1
上海,2015,12,117,53~266,轻度污染,82,104,25,1.197,67,52,0,16,9,3,3,0,2275.67,2415,38.5,17885.94,208.65,7,313.8333333,8741.666667,9283.333333,117.1291667,1.766666667,0.616666667,2366.266667,882.34,3124,12127,55,2.2,1027.1,81.4,7.8,97.5,74,-1.7,17.9,0,1
